id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
48,0,0,frame_000048.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.000783,999
49,55,0,frame_000049.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,-0.000019,999
50,109,0,frame_000050.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.000049,999
51,164,0,frame_000051.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000198,999
52,218,0,frame_000052.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000497,999
53,273,0,frame_000053.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000819,999
54,327,0,frame_000054.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001126,999
55,382,0,frame_000055.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001410,999
56,436,0,frame_000056.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001670,999
57,491,0,frame_000057.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001908,999
58,545,0,frame_000058.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002124,999
59,600,0,frame_000059.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002321,999
60,655,0,frame_000060.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002501,999
61,709,0,frame_000061.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002665,999
62,764,0,frame_000062.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002815,999
63,818,0,frame_000063.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002951,999
64,873,0,frame_000064.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003075,999
65,927,0,frame_000065.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003188,999
66,982,0,frame_000066.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003291,999
67,1036,0,frame_000067.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,0.003385,999
68,1091,0,frame_000068.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003471,999
69,1145,0,frame_000069.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003549,999
70,1200,0,frame_000070.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003620,999
71,1255,0,frame_000071.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003685,999
72,1309,0,frame_000072.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003744,999
73,1364,0,frame_000073.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003798,999
74,1418,0,frame_000074.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003847,999
75,1473,0,frame_000075.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003892,999
76,1527,0,frame_000076.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003932,999
77,1582,0,frame_000077.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003969,999
