id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
44,0,0,frame_000044.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.7,-0.0,0.000781,999
45,55,0,frame_000045.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.7,-0.0,-1.9e-05,999
46,109,0,frame_000046.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,4.9e-05,999
47,164,0,frame_000047.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000198,999
48,218,0,frame_000048.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000498,999
49,273,0,frame_000049.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000819,999
50,327,0,frame_000050.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.001126,999
51,382,0,frame_000051.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.00141,999
52,436,0,frame_000052.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.00167,999
53,491,0,frame_000053.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.001908,999
54,545,0,frame_000054.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002124,999
55,600,0,frame_000055.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002322,999
56,655,0,frame_000056.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002502,999
57,709,0,frame_000057.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.700001,-0.0,0.002666,999
58,764,0,frame_000058.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.002815,999
59,818,0,frame_000059.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.002951,999
60,873,0,frame_000060.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003075,999
61,927,0,frame_000061.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003188,999
62,982,0,frame_000062.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003291,999
63,1036,0,frame_000063.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.7,-0.0,0.003385,999
64,1091,0,frame_000064.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003471,999
65,1145,0,frame_000065.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003549,999
66,1200,0,frame_000066.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.00362,999
67,1255,0,frame_000067.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003685,999
68,1309,0,frame_000068.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003744,999
69,1364,0,frame_000069.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003798,999
70,1418,0,frame_000070.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003847,999
71,1473,0,frame_000071.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003892,999
72,1521,0,frame_000072.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003928,999
73,1576,0,frame_000073.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003966,999
74,1630,0,frame_000074.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004,999
75,1685,0,frame_000075.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004031,999
76,1739,0,frame_000076.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004059,999
77,1794,0,frame_000077.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004085,999
78,1848,0,frame_000078.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004109,999
79,1903,0,frame_000079.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00413,999
80,1958,0,frame_000080.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00415,999
81,2012,0,frame_000081.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004168,999
82,2067,0,frame_000082.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004184,999
83,2121,0,frame_000083.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004199,999
84,2176,0,frame_000084.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004212,999
85,2345,0,frame_000085.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004247,999
86,2400,0,frame_000086.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004257,999
87,2454,0,frame_000087.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004265,999
88,2509,0,frame_000088.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004273,999
89,2564,0,frame_000089.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00428,999
90,2618,0,frame_000090.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004286,999
91,2673,0,frame_000091.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004292,999
92,2727,0,frame_000092.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004297,999
93,2782,0,frame_000093.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004302,999
94,2836,0,frame_000094.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004306,999
95,2891,0,frame_000095.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00431,999
96,2945,0,frame_000096.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004314,999
97,3000,0,frame_000097.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004317,999
98,3054,0,frame_000098.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00432,999
99,3109,0,frame_000099.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004323,999
100,3163,0,frame_000100.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004326,999
101,3218,0,frame_000101.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004328,999
102,3272,0,frame_000102.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00433,999
103,3327,0,frame_000103.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004332,999
104,3381,0,frame_000104.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004334,999
105,3436,0,frame_000105.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004335,999
106,3490,0,frame_000106.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004337,999
107,3545,0,frame_000107.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004338,999
108,3599,0,frame_000108.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004339,999
109,3654,0,frame_000109.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00434,999
110,3708,0,frame_000110.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004341,999
111,3763,0,frame_000111.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004342,999
112,3817,0,frame_000112.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004343,999
113,3872,0,frame_000113.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004344,999
114,3926,0,frame_000114.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004344,999
115,3975,0,frame_000115.jpg,1.0,0.0,-0.0,Lap0,0.0,-0.699998,-0.0,0.004345,999
116,4029,54,frame_000116.jpg,1.0,0.354,-0.098,Lap0,0.0,-0.699998,-0.0,0.004346,999
