id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
96,0,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
97,58,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
98,109,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
99,160,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
100,211,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
101,261,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
102,313,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
103,364,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
104,418,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
105,470,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
106,527,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
107,578,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
108,634,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
109,685,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
110,739,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
111,793,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
112,847,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
113,903,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
114,956,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
115,1007,0,frame_000115.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
116,1058,0,frame_000116.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
117,1110,0,frame_000117.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
118,1166,0,frame_000118.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
119,1221,0,frame_000119.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
120,1274,0,frame_000120.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
121,1329,0,frame_000121.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
122,1385,0,frame_000122.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
123,1440,0,frame_000123.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
124,1493,0,frame_000124.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
125,1548,0,frame_000125.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
126,1602,0,frame_000126.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
127,1657,0,frame_000127.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
128,1710,0,frame_000128.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
129,1764,0,frame_000129.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
130,1818,0,frame_000130.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
131,1873,0,frame_000131.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
132,1926,0,frame_000132.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
133,1978,0,frame_000133.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
134,2030,0,frame_000134.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
135,2082,0,frame_000135.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
136,2133,0,frame_000136.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
137,2184,0,frame_000137.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700002,0.000,0.004351,999
