id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
81,0,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004349,999
82,55,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004349,999
83,109,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004349,999
84,164,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004349,999
85,218,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
86,273,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
87,327,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
88,382,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
89,436,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
90,491,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
91,545,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
92,600,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004350,999
93,655,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
94,709,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
95,764,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
96,818,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
97,873,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
98,927,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
99,982,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353001,0.000,0.004351,999
