id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
96,0,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
97,58,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
98,109,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
99,160,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
100,211,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
101,261,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
102,313,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
103,364,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
104,418,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
105,470,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
106,527,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
107,578,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
108,634,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
109,685,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
110,739,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
111,793,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
112,847,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
113,903,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
114,956,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
115,1007,0,frame_000115.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
116,1058,0,frame_000116.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
117,1110,0,frame_000117.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
118,1166,0,frame_000118.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
119,1221,0,frame_000119.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
120,1274,0,frame_000120.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
121,1329,0,frame_000121.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
122,1385,0,frame_000122.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
123,1440,0,frame_000123.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
