id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
39,0,0,frame_000039.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.001934,999
40,55,0,frame_000040.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,-0.000065,999
41,109,0,frame_000041.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.000044,999
42,163,0,frame_000042.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000115,999
43,218,0,frame_000043.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000385,999
44,273,0,frame_000044.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000705,999
45,327,0,frame_000045.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001018,999
46,382,0,frame_000046.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001311,999
47,436,0,frame_000047.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001580,999
48,491,0,frame_000048.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001825,999
49,546,0,frame_000049.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002050,999
50,600,0,frame_000050.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002254,999
51,654,0,frame_000051.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002439,999
52,709,0,frame_000052.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002609,999
53,764,0,frame_000053.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002763,999
54,818,0,frame_000054.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002904,999
55,873,0,frame_000055.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003032,999
56,927,0,frame_000056.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003149,999
57,982,0,frame_000057.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003256,999
58,1036,0,frame_000058.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,0.003353,999
59,1091,0,frame_000059.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,0.003441,999
60,1146,0,frame_000060.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003522,999
61,1200,0,frame_000061.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003595,999
62,1254,0,frame_000062.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003662,999
63,1309,0,frame_000063.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003724,999
64,1364,0,frame_000064.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003779,999
65,1418,0,frame_000065.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003830,999
66,1473,0,frame_000066.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003876,999
67,1527,0,frame_000067.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003918,999
68,1582,0,frame_000068.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003957,999
69,1636,0,frame_000069.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003992,999
70,1691,0,frame_000070.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004023,999
71,1745,0,frame_000071.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004053,999
72,1800,0,frame_000072.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004079,999
73,1854,0,frame_000073.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004103,999
74,1909,0,frame_000074.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004125,999
75,1964,0,frame_000075.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004145,999
76,2018,0,frame_000076.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004164,999
77,2073,0,frame_000077.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004180,999
78,2127,0,frame_000078.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004195,999
79,2182,0,frame_000079.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004209,999
80,2236,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004222,999
81,2291,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004233,999
82,2345,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004244,999
83,2400,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004253,999
84,2454,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004262,999
85,2509,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004270,999
86,2564,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004277,999
87,2618,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004284,999
88,2673,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004290,999
89,2727,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004295,999
