id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
43,0,0,frame_000043.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.7,-0.0,0.000692,999
44,55,0,frame_000044.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,-2.4e-05,999
45,109,0,frame_000045.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,5e-05,999
46,164,0,frame_000046.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000206,999
47,218,0,frame_000047.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000508,999
48,273,0,frame_000048.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000829,999
49,327,0,frame_000049.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.001136,999
50,382,0,frame_000050.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.001419,999
51,436,0,frame_000051.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.001679,999
52,491,0,frame_000052.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.001915,999
53,545,0,frame_000053.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002132,999
54,600,0,frame_000054.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002328,999
55,655,0,frame_000055.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002507,999
56,709,0,frame_000056.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.700001,-0.0,0.002671,999
57,764,0,frame_000057.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.00282,999
58,818,0,frame_000058.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.002955,999
59,873,0,frame_000059.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003079,999
60,927,0,frame_000060.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003192,999
61,982,0,frame_000061.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003295,999
62,1036,0,frame_000062.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.7,-0.0,0.003388,999
63,1091,0,frame_000063.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003474,999
64,1145,0,frame_000064.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003552,999
