id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
41,0,0,frame_000041.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.003000,999
42,61,0,frame_000042.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.000171,999
43,115,0,frame_000043.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700000,0.000,-0.000034,999
44,170,0,frame_000044.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.000062,999
45,224,0,frame_000045.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000285,999
46,279,0,frame_000046.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000598,999
47,333,0,frame_000047.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000917,999
48,388,0,frame_000048.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001217,999
49,442,0,frame_000049.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001494,999
50,497,0,frame_000050.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001747,999
51,552,0,frame_000051.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001978,999
52,606,0,frame_000052.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002188,999
53,661,0,frame_000053.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002379,999
54,715,0,frame_000054.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002554,999
55,770,0,frame_000055.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002714,999
56,824,0,frame_000056.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002859,999
57,879,0,frame_000057.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002991,999
58,933,0,frame_000058.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003112,999
59,988,0,frame_000059.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003221,999
60,1042,0,frame_000060.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003322,999
61,1097,0,frame_000061.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,0.003413,999
62,1151,0,frame_000062.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003496,999
