id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
41,0,0,frame_000041.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.7,-0.0,0.002563,999
42,55,0,frame_000042.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.7,-0.0,-0.000106,999
43,109,0,frame_000043.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,1.6e-05,999
44,164,0,frame_000044.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,9.1e-05,999
45,218,0,frame_000045.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.00034,999
46,273,0,frame_000046.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000659,999
47,327,0,frame_000047.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.000975,999
48,382,0,frame_000048.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.001271,999
49,436,0,frame_000049.jpg,1.0,0.0,-0.0,StartSequence,4e-06,-0.700001,-0.0,0.001543,999
50,491,0,frame_000050.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.001792,999
51,545,0,frame_000051.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002018,999
52,600,0,frame_000052.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002225,999
53,655,0,frame_000053.jpg,1.0,0.0,-0.0,StartSequence,3e-06,-0.700001,-0.0,0.002414,999
54,709,0,frame_000054.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.700001,-0.0,0.002585,999
55,764,0,frame_000055.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.002742,999
56,818,0,frame_000056.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.002885,999
57,873,0,frame_000057.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003015,999
58,927,0,frame_000058.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003133,999
59,982,0,frame_000059.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003241,999
60,1036,0,frame_000060.jpg,1.0,0.0,-0.0,StartSequence,2e-06,-0.7,-0.0,0.003339,999
61,1091,0,frame_000061.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.7,-0.0,0.003429,999
62,1145,0,frame_000062.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003511,999
63,1200,0,frame_000063.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003585,999
64,1255,0,frame_000064.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003653,999
65,1309,0,frame_000065.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003715,999
66,1364,0,frame_000066.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003771,999
67,1418,0,frame_000067.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699999,-0.0,0.003823,999
68,1473,0,frame_000068.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.00387,999
69,1527,0,frame_000069.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003912,999
70,1582,0,frame_000070.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003951,999
71,1636,0,frame_000071.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.003987,999
72,1691,0,frame_000072.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004019,999
73,1745,0,frame_000073.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004049,999
74,1800,0,frame_000074.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.004075,999
75,1855,0,frame_000075.jpg,1.0,0.0,-0.0,StartSequence,1e-06,-0.699998,-0.0,0.0041,999
76,1909,0,frame_000076.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004122,999
77,1964,0,frame_000077.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004143,999
78,2018,0,frame_000078.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004161,999
79,2073,0,frame_000079.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004178,999
80,2127,0,frame_000080.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004193,999
81,2182,0,frame_000081.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004207,999
82,2236,0,frame_000082.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.00422,999
83,2291,0,frame_000083.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004232,999
84,2345,0,frame_000084.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004242,999
85,2400,0,frame_000085.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004252,999
86,2455,0,frame_000086.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004261,999
87,2509,0,frame_000087.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004269,999
88,2564,0,frame_000088.jpg,1.0,0.0,-0.0,StartSequence,0.0,-0.699998,-0.0,0.004276,999
