id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
47,0,0,frame_000047.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.003000,999
48,67,0,frame_000048.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700000,0.000,0.000139,999
49,121,0,frame_000049.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700000,0.000,-0.000028,999
50,176,0,frame_000050.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.000063,999
51,230,0,frame_000051.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000291,999
52,285,0,frame_000052.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000605,999
53,339,0,frame_000053.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.000924,999
54,394,0,frame_000054.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001224,999
55,448,0,frame_000055.jpg,1.000,0.000,0.000,StartSequence,0.000004,-0.700001,0.000,0.001500,999
56,503,0,frame_000056.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001752,999
57,558,0,frame_000057.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.001982,999
58,612,0,frame_000058.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002192,999
59,667,0,frame_000059.jpg,1.000,0.000,0.000,StartSequence,0.000003,-0.700001,0.000,0.002383,999
60,721,0,frame_000060.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002558,999
61,776,0,frame_000061.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700001,0.000,0.002717,999
62,830,0,frame_000062.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002862,999
63,885,0,frame_000063.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.002994,999
64,939,0,frame_000064.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003114,999
65,994,0,frame_000065.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003224,999
66,1048,0,frame_000066.jpg,1.000,0.000,0.000,StartSequence,0.000002,-0.700000,0.000,0.003324,999
67,1103,0,frame_000067.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.700000,0.000,0.003415,999
68,1158,0,frame_000068.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003498,999
69,1212,0,frame_000069.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003573,999
70,1267,0,frame_000070.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003642,999
71,1321,0,frame_000071.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003705,999
72,1376,0,frame_000072.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003763,999
73,1430,0,frame_000073.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699999,0.000,0.003815,999
74,1485,0,frame_000074.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003862,999
75,1539,0,frame_000075.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003906,999
76,1594,0,frame_000076.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003945,999
77,1648,0,frame_000077.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.003981,999
78,1703,0,frame_000078.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004014,999
79,1758,0,frame_000079.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004044,999
80,1812,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004071,999
81,1867,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,0.000001,-0.699998,0.000,0.004096,999
82,1921,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004119,999
83,1976,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004139,999
84,2030,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004158,999
85,2085,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004175,999
86,2139,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004191,999
87,2194,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004205,999
88,2248,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004218,999
89,2303,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004230,999
90,2358,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004241,999
91,2412,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004250,999
92,2467,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004259,999
93,2521,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004268,999
94,2576,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004275,999
95,2630,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004282,999
96,2685,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004288,999
97,2739,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004294,999
98,2794,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004299,999
99,2848,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004303,999
100,2903,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004308,999
101,2958,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004312,999
102,3012,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004315,999
103,3067,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004318,999
104,3121,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004321,999
105,3176,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004324,999
106,3230,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004326,999
107,3285,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004329,999
108,3339,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004331,999
109,3394,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004332,999
110,3448,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004334,999
111,3503,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004336,999
112,3558,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004337,999
