id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
90,0,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004350,999
91,56,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004350,999
92,107,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004350,999
93,164,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004350,999
94,217,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004350,999
95,270,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
96,324,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
97,374,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
98,431,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
99,482,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
100,532,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
101,587,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
102,638,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
103,689,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
104,742,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
105,795,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
106,845,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
107,898,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
108,949,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
109,1003,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
110,1056,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
111,1109,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
112,1162,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
113,1216,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
114,1267,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.353003,0.000,0.004351,999
